1072.1,2311,1224.8,2691.5,1377.5,3072
1055.2,2317.8,1211.7,2696.8,1368.3,3075.7
1038.4,2324.9,1198.7,2702.2,1359,3079.6
1021.7,2332.1,1185.8,2707.8,1349.8,3083.6
1005.1,2339.4,1172.9,2713.5,1340.7,3087.6
988.51,2347,1160.1,2719.3,1331.6,3091.7
972.02,2354.7,1147.3,2725.3,1322.5,3096
955.61,2362.5,1134.6,2731.4,1313.5,3100.3
939.27,2370.5,1121.9,2737.6,1304.5,3104.7
923.02,2378.7,1109.3,2744,1295.6,3109.2
906.85,2387.1,1096.8,2750.4,1286.7,3113.8
890.76,2395.6,1084.3,2757,1277.9,3118.5
874.76,2404.3,1071.9,2763.7,1269.1,3123.2
858.85,2413.1,1059.6,2770.6,1260.4,3128.1
843.02,2422.1,1047.3,2777.6,1251.7,3133
827.29,2431.2,1035.2,2784.6,1243,3138
811.65,2440.5,1023,2791.9,1234.4,3143.2
796.1,2450,1011,2799.2,1225.9,3148.4
780.65,2459.6,999.02,2806.6,1217.4,3153.6
765.29,2469.4,987.12,2814.2,1209,3159
750.04,2479.3,975.3,2821.9,1200.6,3164.5
734.88,2489.4,963.56,2829.7,1192.2,3170
719.83,2499.6,951.9,2837.6,1184,3175.6
704.87,2510,940.31,2845.7,1175.8,3181.3
690.03,2520.5,928.81,2853.8,1167.6,3187.1
675.29,2531.2,917.39,2862.1,1159.5,3193
660.65,2542,906.05,2870.5,1151.5,3198.9
646.13,2553,894.8,2879,1143.5,3204.9
631.71,2564.1,883.63,2887.6,1135.6,3211
617.41,2575.3,872.55,2896.3,1127.7,3217.2
603.22,2586.7,861.56,2905.1,1119.9,3223.5
589.14,2598.3,850.66,2914.1,1112.2,3229.8
575.18,2610,839.84,2923.1,1104.5,3236.2
561.34,2621.8,829.12,2932.3,1096.9,3242.7
547.62,2633.7,818.49,2941.5,1089.4,3249.3
534.02,2645.8,807.95,2950.9,1081.9,3255.9
520.54,2658.1,797.5,2960.4,1074.5,3262.7
507.18,2670.4,787.16,2969.9,1067.1,3269.5
493.95,2682.9,776.9,2979.6,1059.9,3276.3
480.84,2695.5,766.75,2989.4,1052.7,3283.3
467.86,2708.3,756.69,2999.3,1045.5,3290.3
467.11,2707.1,757.02,2997,1046.9,3286.9
460,2714.1,747,3006.9,1034,3299.7
452.82,2721.1,736.88,3016.8,1020.9,3312.4
445.58,2728,726.67,3026.5,1007.8,3325
438.26,2734.8,716.35,3036.1,994.44,3337.4
430.88,2741.6,705.94,3045.6,981.01,3349.6
423.43,2748.2,695.44,3055,967.45,3361.8
415.92,2754.8,684.84,3064.3,953.77,3373.8
408.34,2761.4,674.16,3073.5,939.97,3385.7
